referencia,ano,mes,regiao,estado,gasolina_comum_preco_revenda_avg,gasolina_comum_preco_revenda_min,gasolina_comum_preco_revenda_max,gasolina_aditivada_preco_revenda_avg,gasolina_aditivada_preco_revenda_min,gasolina_aditivada_preco_revenda_max,etanol_hidratado_preco_revenda_avg,etanol_hidratado_preco_revenda_min,etanol_hidratado_preco_revenda_max,oleo_diesel_preco_revenda_avg,oleo_diesel_preco_revenda_min,oleo_diesel_preco_revenda_max,oleo_diesel_s10_preco_revenda_avg,oleo_diesel_s10_preco_revenda_min,oleo_diesel_s10_preco_revenda_max,gas_cozinha_glp_preco_revenda_avg,gas_cozinha_glp_preco_revenda_min,gas_cozinha_glp_preco_revenda_max,gas_natural_veicular_gnv_preco_revenda_avg,gas_natural_veicular_gnv_preco_revenda_min,gas_natural_veicular_gnv_preco_revenda_max
2003-05,2003,05,CENTRO OESTE,MATO GROSSO DO SUL,2.1875,2.05,2.419,,,,1.6349,1.5,1.789,1.5616,1.438,1.74,,,,31.2393,26.9,39.0,,,
2003-05,2003,05,SUDESTE,MINAS GERAIS,2.0712,1.839,2.41,,,,1.5734,1.33,1.99,1.4774,1.29,1.739,,,,28.5941,25.0,35.0,1.01,0.948,1.099
2003-05,2003,05,NORTE,PARA,2.2691,1.97,2.73,,,,2.1059,1.85,2.6,1.4847,1.29,1.702,,,,30.5529,27.0,37.0,,,
2003-05,2003,05,NORDESTE,PARAIBA,2.1022,1.77,2.49,,,,1.5763,1.37,1.899,1.4204,1.25,1.599,,,,29.8988,27.0,33.0,1.1168,1.02,1.12
2003-05,2003,05,SUL,PARANA,2.0707,1.86,2.29,,,,1.3766,1.15,1.67,1.4114,1.269,1.64,,,,29.374,24.5,37.8,1.193,1.15,1.199
2003-05,2003,05,NORDESTE,PERNAMBUCO,2.1436,1.82,2.5,,,,1.5386,1.2,1.899,1.4176,1.3,1.59,,,,28.3415,24.0,32.0,1.1485,1.14,1.18
2003-05,2003,05,NORDESTE,PIAUI,2.2003,2.12,2.32,,,,1.9069,1.78,2.05,1.4529,1.35,1.61,,,,31.3032,29.0,33.0,,,
2003-05,2003,05,SUDESTE,RIO DE JANEIRO,2.207,1.939,2.59,,,,1.5913,1.099,2.079,1.4303,1.25,1.699,,,,27.1222,23.99,32.0,1.0736,0.99,1.099
2003-05,2003,05,NORDESTE,RIO GRANDE DO NORTE,2.089,1.89,2.32,,,,1.7635,1.45,2.0,1.4042,1.29,1.549,,,,28.8528,24.0,34.0,1.0678,1.063,1.069
2003-05,2003,05,SUL,RIO GRANDE DO SUL,2.2821,1.99,2.53,,,,1.7586,1.42,2.136,1.4883,1.309,1.71,,,,30.6577,24.0,36.3,1.3207,1.149,1.399
2003-05,2003,05,NORTE,RONDONIA,2.3615,1.98,2.63,,,,1.8348,1.58,2.08,1.5508,1.35,1.7,,,,30.911,29.7,38.05,,,
2003-05,2003,05,NORTE,RORAIMA,2.0227,1.88,2.41,,,,1.9901,1.95,2.05,1.5775,1.5,1.79,,,,32.8395,32.5,34.9,,,
2003-05,2003,05,SUL,SANTA CATARINA,2.2601,1.99,2.61,,,,1.6594,1.379,1.85,1.4746,1.35,1.74,,,,31.1684,24.9,36.4,1.2315,1.199,1.239
2003-05,2003,05,SUDESTE,SAO PAULO,2.0189,1.749,2.49,,,,1.2923,0.899,1.8,1.4168,1.239,1.699,,,,29.2537,24.9,37.0,1.0123,0.899,1.199
2003-05,2003,05,NORDESTE,SERGIPE,2.0672,2.004,2.185,,,,1.6622,1.539,1.83,1.4002,1.32,1.59,,,,30.6555,25.0,32.0,1.1562,1.118,1.169
2003-05,2003,05,NORTE,TOCANTINS,2.297,2.222,2.43,,,,1.7685,1.62,1.97,1.5118,1.38,1.67,,,,32.7115,30.0,36.0,,,
2003-06,2003,06,NORTE,ACRE,2.4452,2.35,2.86,,,,1.8787,1.8,2.22,1.6841,1.6,1.9,,,,35.491,34.0,46.0,,,
2003-06,2003,06,NORDESTE,ALAGOAS,2.1903,2.0,2.262,,,,1.5646,1.399,1.82,1.4176,1.32,1.49,,,,29.7034,28.0,31.0,1.0315,1.018,1.048
2003-06,2003,06,NORTE,AMAPA,2.2745,2.18,2.46,,,,2.1699,1.97,2.35,1.5668,1.47,1.72,,,,34.0,32.0,35.0,,,
2003-06,2003,06,NORTE,AMAZONAS,2.1034,1.93,2.4,,,,1.8024,1.569,2.08,1.5269,1.38,1.98,,,,29.503,28.0,34.0,,,
2003-06,2003,06,NORDESTE,BAHIA,2.0924,1.89,2.792,,,,1.7116,1.3,2.077,1.4202,1.289,1.69,,,,29.3511,25.99,34.0,1.0289,1.025,1.029
2003-06,2003,06,NORDESTE,CEARA,2.0392,1.88,2.28,,,,1.676,1.449,1.962,1.529,1.43,1.69,,,,29.9311,27.0,36.0,1.1115,1.1,1.149
2003-06,2003,06,CENTRO OESTE,DISTRITO FEDERAL,2.028,1.87,2.202,,,,1.4447,1.24,1.69,1.4655,1.39,1.554,,,,33.5628,28.0,37.5,,,
2003-06,2003,06,SUDESTE,ESPIRITO SANTO,1.979,1.79,2.3,,,,1.3632,0.999,1.9,1.44,1.3,1.599,,,,28.88,25.0,34.9,1.0696,1.069,1.09
2003-06,2003,06,CENTRO OESTE,GOIAS,2.0011,1.76,2.3,,,,1.3594,1.049,1.89,1.4796,1.35,1.69,,,,29.1186,24.9,34.0,,,
2003-06,2003,06,NORDESTE,MARANHAO,2.1037,1.839,2.545,,,,1.8404,1.37,2.06,1.3832,1.23,1.56,,,,31.6127,29.5,38.0,,,
2003-06,2003,06,CENTRO OESTE,MATO GROSSO,2.3397,2.14,2.66,,,,1.4718,1.14,1.85,1.6351,1.41,1.76,,,,37.6433,33.0,48.9,,,
2003-06,2003,06,CENTRO OESTE,MATO GROSSO DO SUL,2.1229,1.97,2.359,,,,1.5195,1.348,1.75,1.5403,1.42,1.7,,,,30.3236,25.0,37.0,,,
2003-06,2003,06,SUDESTE,MINAS GERAIS,1.9822,1.69,2.31,,,,1.4574,0.99,1.99,1.4483,1.29,1.68,,,,28.5268,24.0,35.0,1.0044,0.94,1.099
2003-06,2003,06,NORTE,PARA,2.2167,1.95,2.66,,,,2.0466,1.35,2.6,1.4674,1.32,1.669,,,,30.4647,28.0,35.0,,,
2003-06,2003,06,NORDESTE,PARAIBA,1.9997,1.75,2.21,,,,1.5712,1.34,1.76,1.3831,1.23,1.59,,,,30.6476,26.0,32.0,1.1168,1.02,1.12
2003-06,2003,06,SUL,PARANA,1.9708,1.749,2.4,,,,1.2144,0.84,1.699,1.3876,1.199,1.59,,,,29.1319,23.9,34.5,1.1965,1.189,1.199
2003-06,2003,06,NORDESTE,PERNAMBUCO,2.0204,1.76,2.36,,,,1.5171,1.159,1.89,1.3924,1.29,1.55,,,,29.4141,25.0,33.0,1.148,1.14,1.149
2003-06,2003,06,NORDESTE,PIAUI,2.1275,2.04,2.3,,,,1.8532,1.48,2.05,1.4353,1.33,1.58,,,,31.0045,29.0,33.0,,,
2003-06,2003,06,SUDESTE,RIO DE JANEIRO,2.1207,1.86,2.529,,,,1.4282,0.89,2.079,1.4016,1.23,1.699,,,,27.1715,23.8,33.0,1.072,0.99,1.099
2003-06,2003,06,NORDESTE,RIO GRANDE DO NORTE,2.0078,1.87,2.32,,,,1.7177,1.35,1.999,1.368,1.24,1.549,,,,29.1313,26.0,34.0,1.0678,1.063,1.069
2003-06,2003,06,SUL,RIO GRANDE DO SUL,2.1594,1.79,2.49,,,,1.6302,1.27,2.136,1.4585,1.24,1.67,,,,30.3646,24.0,36.0,1.3205,1.299,1.399
2003-06,2003,06,NORTE,RONDONIA,2.2961,1.94,2.5,,,,1.7869,1.49,1.99,1.5262,1.32,1.66,,,,31.0197,29.5,38.05,,,
2003-06,2003,06,NORTE,RORAIMA,2.004,1.88,2.34,,,,1.9871,1.9,2.0,1.5735,1.5,1.91,,,,32.8581,32.5,34.9,,,
2003-06,2003,06,SUL,SANTA CATARINA,2.1868,1.8867,2.53,,,,1.5622,1.0,1.81,1.4579,1.27,1.71,,,,30.8954,24.9,37.5,1.199,1.199,1.199
2003-06,2003,06,SUDESTE,SAO PAULO,1.9367,1.669,2.4,,,,1.057,0.69,1.799,1.3924,1.039,1.699,,,,29.0724,24.0,37.0,1.0042,0.899,1.199
2003-06,2003,06,NORDESTE,SERGIPE,2.0327,1.84,2.12,,,,1.6289,1.5,1.83,1.3734,1.31,1.469,,,,30.8054,28.0,32.0,1.1658,1.118,1.169
2003-06,2003,06,NORTE,TOCANTINS,2.2283,2.155,2.33,,,,1.6808,1.499,1.95,1.4989,1.38,1.621,,,,32.279,30.0,36.0,,,
2003-07,2003,07,NORTE,ACRE,2.4068,2.233,2.85,,,,1.8291,1.69,2.22,1.6798,1.6,1.9,,,,35.2959,33.5,46.0,,,
2003-07,2003,07,NORDESTE,ALAGOAS,2.1627,2.0,2.293,,,,1.4934,1.29,1.82,1.4026,1.32,1.5,,,,29.3115,27.0,31.0,1.048,1.048,1.048
2003-07,2003,07,NORTE,AMAPA,2.213,2.06,2.47,,,,2.019,1.75,2.2,1.5441,1.46,1.72,,,,33.5142,31.0,35.0,,,
2003-07,2003,07,NORTE,AMAZONAS,2.0034,1.87,2.4,,,,1.6666,1.38,1.95,1.5014,1.35,1.98,,,,29.3459,28.5,35.0,,,
2003-07,2003,07,NORDESTE,BAHIA,2.0384,1.81,2.36,,,,1.606,1.16,2.0,1.4098,1.249,1.69,,,,29.2038,24.0,34.0,1.0287,1.021,1.029
2003-07,2003,07,NORDESTE,CEARA,1.9514,1.739,2.28,,,,1.5762,1.15,1.962,1.5165,1.39,1.69,,,,29.6658,25.0,35.0,1.146,1.146,1.146
2003-07,2003,07,CENTRO OESTE,DISTRITO FEDERAL,1.9643,1.75,2.197,,,,1.3438,1.07,1.559,1.4768,1.32,1.55,,,,33.2424,28.9,37.0,,,
2003-07,2003,07,SUDESTE,ESPIRITO SANTO,1.9674,1.77,2.24,,,,1.2039,0.98,1.79,1.4184,1.149,1.59,,,,28.7018,24.9,34.9,1.069,1.069,1.069
2003-07,2003,07,CENTRO OESTE,GOIAS,1.9243,1.67,2.19,,,,1.1666,0.9,1.78,1.4583,1.32,1.65,,,,28.5783,25.0,34.0,,,
2003-07,2003,07,NORDESTE,MARANHAO,2.0043,1.68,2.44,,,,1.7576,1.5,2.05,1.3659,1.19,1.56,,,,31.2934,29.0,33.0,,,
2003-07,2003,07,CENTRO OESTE,MATO GROSSO,2.3088,1.89,2.56,,,,1.3656,0.95,1.76,1.6113,1.5,1.75,,,,37.3348,33.0,48.9,,,
2003-07,2003,07,CENTRO OESTE,MATO GROSSO DO SUL,2.0571,1.899,2.22,,,,1.3685,1.159,1.76,1.524,1.41,1.639,,,,30.0711,26.9,35.0,1.079,1.079,1.079
2003-07,2003,07,SUDESTE,MINAS GERAIS,1.9182,1.69,2.27,,,,1.304,0.949,1.88,1.4341,1.289,1.65,,,,28.5622,24.0,35.0,0.9888,0.929,1.09
2003-07,2003,07,NORTE,PARA,2.159,1.87,2.59,,,,1.9101,1.35,2.55,1.4513,1.29,1.669,,,,30.1136,26.0,37.0,,,
2003-07,2003,07,NORDESTE,PARAIBA,1.9764,1.75,2.34,,,,1.5142,1.28,1.89,1.3599,1.23,1.55,,,,30.2885,25.0,32.0,1.12,1.12,1.12
2003-07,2003,07,SUL,PARANA,1.9337,1.65,2.44,,,,1.0345,0.72,1.886,1.3749,1.25,1.59,,,,29.0843,23.95,37.6,1.1968,1.189,1.199
2003-07,2003,07,NORDESTE,PERNAMBUCO,1.9723,1.68,2.319,,,,1.4586,1.05,1.99,1.375,1.27,1.6,,,,28.4572,24.0,33.0,1.1482,1.14,1.149
2003-07,2003,07,NORDESTE,PIAUI,2.0291,1.9,2.25,,,,1.6815,1.5,1.99,1.4156,1.32,1.55,,,,30.3301,29.0,33.0,,,
2003-07,2003,07,SUDESTE,RIO DE JANEIRO,2.0581,1.82,2.49,,,,1.2862,0.8,1.999,1.3891,1.21,1.599,,,,27.2379,23.8,32.0,1.0715,0.99,1.099
2003-07,2003,07,NORDESTE,RIO GRANDE DO NORTE,1.9964,1.85,2.32,,,,1.6226,1.25,1.9,1.3633,1.26,1.45,,,,28.704,25.0,34.0,1.0678,1.063,1.069
2003-07,2003,07,SUL,RIO GRANDE DO SUL,2.092,1.85,2.39,,,,1.3813,0.998,1.99,1.4406,1.3,1.62,,,,30.3086,24.0,37.99,1.3245,1.299,1.399
2003-07,2003,07,NORTE,RONDONIA,2.2354,1.86,2.499,,,,1.6814,1.26,1.96,1.513,1.29,1.66,,,,30.9653,28.05,38.05,,,
2003-07,2003,07,NORTE,RORAIMA,1.9812,1.79,2.34,,,,1.781,1.6,2.0,1.5673,1.49,1.75,,,,32.8419,28.0,37.0,,,
2003-07,2003,07,SUL,SANTA CATARINA,2.0998,1.919,2.4,,,,1.3823,1.1,1.75,1.4339,1.29,1.57,,,,30.6437,25.0,36.9,1.1985,1.19,1.199
2003-07,2003,07,SUDESTE,SAO PAULO,1.8906,1.62,2.29,,,,0.9201,0.679,1.699,1.3838,1.18,1.699,,,,28.7603,23.5,37.0,0.9959,0.87,1.199
2003-07,2003,07,NORDESTE,SERGIPE,1.9972,1.78,2.12,,,,1.5473,1.39,1.788,1.3459,1.259,1.49,,,,30.661,28.0,37.0,1.169,1.169,1.169
2003-07,2003,07,NORTE,TOCANTINS,2.1961,2.079,2.254,,,,1.5223,1.25,1.81,1.485,1.31,1.65,,,,31.4233,28.0,36.0,,,
2003-08,2003,08,NORTE,ACRE,2.3986,2.32,2.85,,,,1.7876,1.7,2.222,1.6736,1.62,1.9,,,,35.4701,33.5,46.0,,,
2003-08,2003,08,NORDESTE,ALAGOAS,2.1557,1.9,2.21,,,,1.405,1.25,1.89,1.3905,1.25,1.48,,,,28.5892,25.0,30.0,1.048,1.048,1.048
2003-08,2003,08,NORTE,AMAPA,2.2577,2.16,2.4,,,,1.8833,1.45,2.2,1.5578,1.46,1.69,,,,33.0,33.0,33.0,,,
2003-08,2003,08,NORTE,AMAZONAS,1.9452,1.79,2.4,,,,1.5473,1.33,1.98,1.4817,1.35,1.659,,,,29.2348,28.5,33.0,,,
2003-08,2003,08,NORDESTE,BAHIA,2.0364,1.74,2.29,,,,1.5131,1.29,1.998,1.4041,1.249,1.69,,,,28.9444,24.99,34.0,1.029,1.029,1.029
2003-08,2003,08,NORDESTE,CEARA,1.968,1.69,2.28,,,,1.5301,1.25,1.962,1.5132,1.39,1.69,,,,29.2862,25.0,35.0,1.1461,1.146,1.149
2003-08,2003,08,CENTRO OESTE,DISTRITO FEDERAL,1.9829,1.74,2.2,,,,1.4115,1.07,1.499,1.4751,1.32,1.55,,,,32.887,28.5,37.5,,,
2003-08,2003,08,SUDESTE,ESPIRITO SANTO,2.0277,1.89,2.17,,,,1.2082,0.98,1.79,1.4124,1.31,1.59,,,,28.2452,24.5,34.0,1.069,1.069,1.069
2003-08,2003,08,CENTRO OESTE,GOIAS,1.943,1.77,2.8,,,,1.1711,0.8,1.79,1.454,1.32,1.599,,,,28.5252,25.0,34.0,,,
2003-08,2003,08,NORDESTE,MARANHAO,2.0114,1.799,2.4,,,,1.6941,1.3,2.05,1.3582,1.25,1.53,,,,31.2151,28.0,33.0,,,
2003-08,2003,08,CENTRO OESTE,MATO GROSSO,2.3144,2.19,2.55,,,,1.3496,1.09,1.71,1.6038,1.5,1.74,,,,36.9879,30.0,48.9,,,
2003-08,2003,08,CENTRO OESTE,MATO GROSSO DO SUL,2.0617,1.89,2.229,,,,1.3287,1.0,1.78,1.5216,1.399,1.599,,,,31.1028,26.0,35.0,,,
2003-08,2003,08,SUDESTE,MINAS GERAIS,1.9351,1.67,2.27,,,,1.3182,1.07,1.999,1.4219,1.249,1.65,,,,28.361,24.0,34.0,1.0045,0.94,1.09
2003-08,2003,08,NORTE,PARA,2.1477,1.85,2.59,,,,1.8758,1.1,2.55,1.4455,1.29,1.65,,,,30.1335,27.0,34.0,,,
2003-08,2003,08,NORDESTE,PARAIBA,1.982,1.81,2.16,,,,1.4816,1.329,1.699,1.3441,1.229,1.55,,,,29.7917,26.0,32.0,1.12,1.12,1.12
2003-08,2003,08,SUL,PARANA,1.9626,1.65,2.27,,,,1.1066,0.799,1.6,1.37,1.2,1.59,,,,29.1032,24.0,34.5,1.1964,1.189,1.199
2003-08,2003,08,NORDESTE,PERNAMBUCO,1.9441,1.64,2.319,,,,1.3819,1.01,1.82,1.3557,1.239,1.501,,,,27.8873,22.0,32.0,1.1487,1.14,1.168
2003-08,2003,08,NORDESTE,PIAUI,1.9747,1.8,2.18,,,,1.6003,1.4,1.898,1.4037,1.31,1.55,,,,30.2024,28.0,32.0,,,
2003-08,2003,08,SUDESTE,RIO DE JANEIRO,2.0314,1.697,2.499,,,,1.2496,0.87,2.109,1.3803,1.239,1.599,,,,27.0718,23.99,32.0,1.0746,1.002,1.149
2003-08,2003,08,NORDESTE,RIO GRANDE DO NORTE,1.9702,1.8,2.32,,,,1.5247,1.25,1.9,1.3483,1.239,1.56,,,,28.7397,25.0,34.0,1.0648,1.045,1.069
2003-08,2003,08,SUL,RIO GRANDE DO SUL,2.1016,1.838,2.39,,,,1.3768,1.03,1.89,1.433,1.299,1.69,,,,29.7251,24.0,37.99,1.3231,1.299,1.399
2003-08,2003,08,NORTE,RONDONIA,2.2479,1.86,2.499,,,,1.6355,1.25,1.89,1.5151,1.29,1.66,,,,31.3134,29.7,38.05,,,
2003-08,2003,08,NORTE,RORAIMA,1.9655,1.79,2.23,,,,1.6136,1.39,1.75,1.5564,1.47,1.63,,,,32.8903,31.5,35.0,,,
2003-08,2003,08,SUL,SANTA CATARINA,2.085,1.85,2.4,,,,1.3357,1.11,1.83,1.4207,1.27,1.61,,,,30.5715,24.5,36.9,1.199,1.199,1.199
2003-08,2003,08,SUDESTE,SAO PAULO,1.8954,1.63,2.29,,,,0.9635,0.72,1.68,1.3791,1.24,1.699,,,,28.7185,23.9,37.0,0.986,0.799,1.149
2003-08,2003,08,NORDESTE,SERGIPE,1.9772,1.93,2.12,,,,1.4941,1.39,1.669,1.3353,1.279,1.45,,,,29.7807,27.5,36.0,1.1565,1.139,1.169
2003-08,2003,08,NORTE,TOCANTINS,2.1599,2.079,2.25,,,,1.3899,1.25,1.69,1.4678,1.35,1.57,,,,31.5789,30.0,36.0,,,
2003-09,2003,09,NORTE,ACRE,2.3707,2.141,2.85,,,,1.7851,1.7,2.22,1.6726,1.62,1.9,,,,35.5857,34.0,46.0,,,
2003-09,2003,09,NORDESTE,ALAGOAS,2.1476,2.06,2.199,,,,1.3751,1.22,1.699,1.3849,1.25,1.46,,,,28.6954,25.0,30.0,1.048,1.048,1.048
2003-09,2003,09,NORTE,AMAPA,2.2886,2.2,2.32,,,,1.9354,1.84,2.2,1.5683,1.47,1.69,,,,32.8666,31.0,35.0,,,
2003-09,2003,09,NORTE,AMAZONAS,1.8843,1.76,2.4,,,,1.4962,1.159,1.9,1.4716,1.35,1.7,,,,29.19,28.5,33.0,,,
2003-09,2003,09,NORDESTE,BAHIA,2.0555,1.85,2.4,,,,1.4996,1.24,1.998,1.4001,1.219,1.69,,,,29.0881,25.5,34.0,1.0321,1.029,1.059
2003-09,2003,09,NORDESTE,CEARA,2.018,1.88,2.28,,,,1.5288,1.169,1.962,1.5142,1.39,1.69,,,,29.1349,24.5,34.0,1.146,1.145,1.149
2003-09,2003,09,CENTRO OESTE,DISTRITO FEDERAL,1.978,1.83,2.1,,,,1.4256,1.22,1.499,1.4625,1.36,1.55,,,,32.7753,28.0,37.5,,,
2003-09,2003,09,SUDESTE,ESPIRITO SANTO,2.0821,1.91,2.3,,,,1.2345,0.99,1.79,1.4085,1.31,1.59,,,,28.1572,23.5,35.0,1.069,1.069,1.069
2003-09,2003,09,CENTRO OESTE,GOIAS,1.9883,1.76,2.199,,,,1.2395,1.02,1.79,1.4515,1.33,1.62,,,,28.2755,25.0,34.5,,,
2003-09,2003,09,NORDESTE,MARANHAO,2.0452,1.869,2.4,,,,1.6787,1.399,2.12,1.3569,1.23,1.53,,,,30.7,26.0,33.0,,,
2003-09,2003,09,CENTRO OESTE,MATO GROSSO,2.3442,2.19,2.49,,,,1.4459,1.19,1.76,1.5971,1.42,1.74,,,,36.8979,33.0,48.9,,,
2003-09,2003,09,CENTRO OESTE,MATO GROSSO DO SUL,2.105,1.899,2.27,,,,1.3757,1.228,1.6,1.5241,1.41,1.599,,,,30.6695,26.0,35.0,,,
2003-09,2003,09,SUDESTE,MINAS GERAIS,1.9659,1.68,2.39,,,,1.3508,0.88,1.84,1.3809,1.239,1.649,,,,28.3808,24.0,35.0,1.0094,0.94,1.09
2003-09,2003,09,NORTE,PARA,2.1709,1.86,2.59,,,,1.8914,1.18,2.4,1.4427,1.29,1.65,,,,30.2516,27.0,37.0,,,
2003-09,2003,09,NORDESTE,PARAIBA,2.0064,1.789,2.16,,,,1.4568,1.249,1.699,1.3359,1.229,1.59,,,,30.7692,27.0,34.0,1.1198,1.112,1.12
2003-09,2003,09,SUL,PARANA,1.9834,1.68,2.22,,,,1.1353,0.89,1.45,1.368,1.22,1.579,,,,29.7132,25.9,37.0,1.1965,1.189,1.199
2003-09,2003,09,NORDESTE,PERNAMBUCO,1.9648,1.74,2.6,,,,1.3678,1.01,1.82,1.3477,1.148,1.53,,,,29.2614,24.0,33.2,1.1475,1.048,1.149
2003-09,2003,09,NORDESTE,PIAUI,2.0216,1.82,2.15,,,,1.6063,1.33,1.86,1.398,1.3,1.55,,,,29.5374,25.0,32.0,,,
2003-09,2003,09,SUDESTE,RIO DE JANEIRO,2.0356,1.82,2.499,,,,1.2605,0.9,1.999,1.3784,1.239,1.599,,,,26.8908,23.0,32.0,1.0747,1.002,1.149
2003-09,2003,09,NORDESTE,RIO GRANDE DO NORTE,2.0206,1.88,2.309,,,,1.511,1.2,1.9,1.3504,1.24,1.45,,,,28.8405,24.5,34.0,1.0637,1.04,1.069
2003-09,2003,09,SUL,RIO GRANDE DO SUL,2.1604,1.86,2.39,,,,1.4405,1.14,1.996,1.4285,1.289,1.56,,,,29.7462,24.0,37.99,1.3234,1.299,1.399
2003-09,2003,09,NORTE,RONDONIA,2.3109,2.07,2.499,,,,1.668,1.4,1.898,1.5231,1.35,1.66,,,,31.2278,29.5,38.05,,,
2003-09,2003,09,NORTE,RORAIMA,1.9632,1.79,2.23,,,,1.6398,1.55,1.75,1.543,1.42,1.73,,,,32.9191,32.5,36.3,,,
2003-09,2003,09,SUL,SANTA CATARINA,2.1074,1.91,2.4,,,,1.3537,1.15,1.81,1.4204,1.29,1.59,,,,30.5741,25.0,36.4,1.199,1.199,1.199
2003-09,2003,09,SUDESTE,SAO PAULO,1.9248,1.64,2.29,,,,0.9935,0.729,1.68,1.3774,1.24,1.699,,,,28.7888,23.0,37.0,0.9811,0.859,1.149
2003-09,2003,09,NORDESTE,SERGIPE,1.9694,1.76,2.3,,,,1.4883,1.39,1.65,1.3291,1.26,1.45,,,,29.5461,27.0,32.0,1.139,1.139,1.139
2003-09,2003,09,NORTE,TOCANTINS,2.1497,2.079,2.25,,,,1.398,1.25,1.69,1.4706,1.31,1.57,,,,31.4679,28.0,36.0,,,
2003-10,2003,10,NORTE,ACRE,2.3538,2.25,2.85,,,,1.7833,1.7,2.22,1.6724,1.6,1.9,,,,35.757,34.0,46.0,,,
2003-10,2003,10,NORDESTE,ALAGOAS,2.1448,2.04,2.49,,,,1.3582,1.18,1.699,1.3815,1.319,1.549,,,,28.5467,25.0,30.0,1.048,1.048,1.048
2003-10,2003,10,NORTE,AMAPA,2.2457,2.2,2.3,,,,1.8855,1.8,2.05,1.551,1.48,1.69,,,,32.9022,32.0,33.0,,,
2003-10,2003,10,NORTE,AMAZONAS,1.8593,1.679,2.36,,,,1.4614,1.3,1.85,1.451,1.3,1.659,,,,29.1684,28.5,33.0,,,
2003-10,2003,10,NORDESTE,BAHIA,2.0351,1.849,2.3,,,,1.475,1.29,1.95,1.361,1.178,1.69,,,,28.9957,25.0,34.0,1.0578,1.029,1.059
2003-10,2003,10,NORDESTE,CEARA,2.0057,1.88,2.28,,,,1.4806,1.19,1.962,1.5069,1.39,1.69,,,,28.9947,24.0,33.0,1.1459,1.14,1.146
2003-10,2003,10,CENTRO OESTE,DISTRITO FEDERAL,1.9555,1.698,2.1,,,,1.3678,1.08,1.49,1.4545,1.25,1.499,,,,32.1583,28.0,35.5,,,
2003-10,2003,10,SUDESTE,ESPIRITO SANTO,2.0837,1.98,2.17,,,,1.223,1.049,1.47,1.4071,1.3,1.52,,,,28.086,23.5,35.0,1.0711,1.069,1.099
2003-10,2003,10,CENTRO OESTE,GOIAS,2.0143,1.79,2.4,,,,1.156,0.92,1.76,1.4438,1.33,1.62,,,,27.9365,24.0,34.5,,,
2003-10,2003,10,NORDESTE,MARANHAO,2.0451,1.88,2.4,,,,1.6621,1.32,2.12,1.3514,1.23,1.559,,,,30.686,26.0,33.0,,,
2003-10,2003,10,CENTRO OESTE,MATO GROSSO,2.3426,2.19,2.49,,,,1.5029,1.19,1.71,1.5906,1.48,1.74,,,,36.7231,30.5,48.9,,,
2003-10,2003,10,CENTRO OESTE,MATO GROSSO DO SUL,2.1097,2.0,2.259,,,,1.3698,1.198,1.78,1.5208,1.41,1.599,,,,31.233,24.0,36.0,1.079,1.079,1.079
2003-10,2003,10,SUDESTE,MINAS GERAIS,1.9632,1.715,2.3,,,,1.3311,0.88,1.846,1.3725,1.249,1.64,,,,28.1999,24.0,34.0,1.0251,0.94,1.09
2003-10,2003,10,NORTE,PARA,2.2067,1.99,2.55,,,,1.9,1.39,2.4,1.4415,1.29,1.65,,,,30.1506,27.0,34.0,1.031,1.031,1.031
2003-10,2003,10,NORDESTE,PARAIBA,2.0294,1.75,2.15,,,,1.4406,1.219,1.699,1.3369,1.229,1.5,,,,30.3845,28.0,32.0,1.1349,1.069,1.2
2003-10,2003,10,SUL,PARANA,1.9715,1.779,2.23,,,,1.0808,0.87,1.45,1.364,1.23,1.55,,,,29.8113,24.0,38.5,1.1962,1.189,1.199
2003-10,2003,10,NORDESTE,PERNAMBUCO,1.9407,1.65,2.39,,,,1.3293,0.95,1.82,1.3409,1.24,1.53,,,,29.4599,24.0,32.0,1.1484,1.142,1.149
2003-10,2003,10,NORDESTE,PIAUI,2.0863,1.99,2.15,,,,1.6251,1.5,1.86,1.3956,1.28,1.59,,,,28.7912,25.0,32.0,,,
2003-10,2003,10,SUDESTE,RIO DE JANEIRO,2.0293,1.8,2.499,,,,1.2311,0.849,1.999,1.3753,1.229,1.699,,,,26.7789,22.99,32.0,1.0756,0.999,1.149
2003-10,2003,10,NORDESTE,RIO GRANDE DO NORTE,2.0129,1.85,2.095,,,,1.4736,1.15,1.9,1.3474,1.25,1.45,,,,28.7808,25.0,34.0,1.0633,1.036,1.069
2003-10,2003,10,SUL,RIO GRANDE DO SUL,2.1664,1.948,2.43,,,,1.4078,1.114,1.79,1.4215,1.28,1.56,,,,29.5428,23.0,37.99,1.3212,1.299,1.399
2003-10,2003,10,NORTE,RONDONIA,2.3064,2.15,2.499,,,,1.6516,1.44,1.89,1.5225,1.33,1.66,,,,31.9345,29.5,38.05,,,
2003-10,2003,10,NORTE,RORAIMA,1.961,1.79,2.23,,,,1.6305,1.55,1.75,1.5418,1.45,1.66,,,,32.9275,31.5,35.0,,,
2003-10,2003,10,SUL,SANTA CATARINA,2.0885,1.896,2.4,,,,1.3285,0.999,1.55,1.4105,1.21,1.55,,,,30.5452,26.5,36.9,1.199,1.199,1.199
2003-10,2003,10,SUDESTE,SAO PAULO,1.9168,1.62,2.309,,,,0.9544,0.69,1.68,1.3754,1.2,1.699,,,,28.579,22.5,37.0,0.9762,0.83,1.149
