referencia,ano,mes,regiao,gasolina_comum_preco_revenda_avg,gasolina_comum_preco_revenda_min,gasolina_comum_preco_revenda_max,gasolina_aditivada_preco_revenda_avg,gasolina_aditivada_preco_revenda_min,gasolina_aditivada_preco_revenda_max,etanol_hidratado_preco_revenda_avg,etanol_hidratado_preco_revenda_min,etanol_hidratado_preco_revenda_max,oleo_diesel_preco_revenda_avg,oleo_diesel_preco_revenda_min,oleo_diesel_preco_revenda_max,oleo_diesel_s10_preco_revenda_avg,oleo_diesel_s10_preco_revenda_min,oleo_diesel_s10_preco_revenda_max,gas_cozinha_glp_preco_revenda_avg,gas_cozinha_glp_preco_revenda_min,gas_cozinha_glp_preco_revenda_max,gas_natural_veicular_gnv_preco_revenda_avg,gas_natural_veicular_gnv_preco_revenda_min,gas_natural_veicular_gnv_preco_revenda_max
2014-11,2014,11,NORTE,3.203,2.8,3.88,,,,2.594,2.059,3.43,2.739,2.299,3.44,2.817,2.45,3.56,48.092,38.0,69.0,2.28,2.27,2.3
2014-11,2014,11,SUDESTE,2.961,2.45,4.369,,,,1.948,1.47,3.11,2.529,2.199,2.999,2.688,2.349,3.1,44.246,30.0,60.0,1.8,1.379,2.889
2014-11,2014,11,SUL,2.97,2.539,3.408,,,,2.06,1.599,3.05,2.515,2.25,2.97,2.677,2.39,3.15,43.835,32.0,58.0,2.086,1.799,2.59
2014-12,2014,12,CENTRO OESTE,3.17,2.88,3.42,,,,2.159,1.79,2.579,2.734,2.35,3.149,2.912,2.65,3.29,46.866,38.0,67.0,2.215,2.169,2.4
2014-12,2014,12,NORDESTE,3.048,2.59,3.59,,,,2.459,1.999,2.9,2.568,2.29,2.95,2.723,2.37,3.179,44.023,30.0,58.0,1.973,1.74,2.315
2014-12,2014,12,NORTE,3.231,2.8,3.91,,,,2.599,2.09,3.328,2.789,2.39,3.46,2.864,2.44,3.59,48.448,39.0,69.0,2.2,2.13,2.27
2014-12,2014,12,SUDESTE,2.983,2.499,4.299,,,,1.975,1.599,3.11,2.567,2.199,2.999,2.724,2.429,3.098,44.4,29.99,60.0,1.805,1.379,2.889
2014-12,2014,12,SUL,3.001,2.67,3.408,,,,2.076,1.699,3.05,2.557,2.259,2.97,2.724,2.399,3.22,43.821,32.0,58.0,2.093,1.799,2.64
2015-01,2015,01,CENTRO OESTE,3.163,2.84,3.42,,,,2.136,1.829,2.579,2.748,2.39,3.149,2.923,2.67,3.299,46.912,38.0,67.0,2.22,1.99,2.49
2015-01,2015,01,NORDESTE,3.032,2.58,3.59,,,,2.448,1.95,2.92,2.57,2.2,2.899,2.733,2.45,3.179,43.913,30.0,58.0,1.99,1.74,2.315
2015-01,2015,01,NORTE,3.234,2.8,3.91,,,,2.617,2.159,3.32,2.796,2.39,3.46,2.871,2.47,3.59,48.722,39.0,69.0,2.29,2.27,2.3
2015-01,2015,01,SUDESTE,2.992,2.499,4.299,,,,2.006,1.599,3.23,2.57,2.13,2.999,2.729,2.099,3.159,44.333,30.0,60.0,1.819,1.379,2.889
2015-01,2015,01,SUL,2.996,2.599,3.408,,,,2.085,1.749,3.05,2.559,2.299,2.99,2.724,2.419,3.22,43.882,32.0,66.0,2.091,1.799,2.65
2015-02,2015,02,CENTRO OESTE,3.44,2.35,3.79,,,,2.294,1.87,2.899,2.953,2.39,3.339,3.108,2.69,3.75,46.828,40.0,67.0,2.222,1.99,2.42
2015-02,2015,02,NORDESTE,3.333,2.82,3.92,,,,2.519,2.06,3.069,2.753,2.36,3.199,2.91,2.427,3.429,44.345,32.0,58.0,2.021,1.799,2.315
2015-02,2015,02,NORTE,3.477,2.79,4.14,,,,2.701,2.19,3.61,2.977,2.499,3.74,3.084,2.65,3.75,49.606,39.0,69.0,2.285,2.27,2.3
2015-02,2015,02,SUDESTE,3.239,2.66,4.52,,,,2.172,1.63,3.21,2.738,2.199,3.199,2.89,2.099,3.399,44.449,30.0,60.0,1.835,1.379,2.889
2015-02,2015,02,SUL,3.306,2.799,3.87,,,,2.29,1.855,3.299,2.733,2.385,3.289,2.895,2.499,3.528,43.933,31.0,66.0,2.093,1.799,2.64
2015-03,2015,03,CENTRO OESTE,3.458,2.959,3.859,,,,2.317,1.89,2.826,2.979,2.45,3.339,3.138,2.85,3.5,47.808,37.0,68.0,2.22,2.099,2.59
2015-03,2015,03,NORDESTE,3.341,2.849,3.948,,,,2.518,2.09,3.069,2.777,2.346,3.19,2.932,2.57,3.429,44.941,30.0,60.0,2.031,1.77,2.315
2015-03,2015,03,NORTE,3.533,2.79,4.18,,,,2.74,2.229,3.61,3.006,2.59,3.7,3.093,2.749,3.75,50.9,40.0,69.0,2.288,2.27,2.3
2015-03,2015,03,SUDESTE,3.273,2.749,4.529,,,,2.167,1.65,3.299,2.76,2.299,3.297,2.913,2.499,3.499,44.422,29.99,60.0,1.845,1.399,2.889
2015-03,2015,03,SUL,3.295,2.899,3.69,,,,2.315,1.99,3.099,2.749,2.449,3.198,2.905,2.539,3.4,44.217,28.0,66.0,2.111,1.79,2.649
2015-04,2015,04,CENTRO OESTE,3.445,3.06,3.75,,,,2.281,1.86,2.749,2.971,2.659,3.339,3.136,2.85,3.49,48.461,37.0,70.0,2.224,2.1,2.4
2015-04,2015,04,NORDESTE,3.332,2.83,3.99,,,,2.513,2.09,3.069,2.771,2.49,3.249,2.927,2.59,3.529,45.411,29.9,60.0,2.067,1.77,2.29
2015-04,2015,04,NORTE,3.557,3.1,4.18,,,,2.783,2.3,3.61,3.017,2.659,3.7,3.103,2.81,3.75,51.47,41.0,69.0,2.296,2.27,2.3
2015-04,2015,04,SUDESTE,3.265,2.749,4.529,,,,2.115,1.649,3.199,2.759,2.349,3.29,2.913,2.359,3.499,44.668,30.0,60.0,1.868,1.459,2.889
2015-04,2015,04,SUL,3.235,2.869,3.69,,,,2.262,1.899,3.099,2.748,2.39,3.198,2.904,2.47,3.4,45.816,28.0,65.0,2.168,1.849,2.65
2015-05,2015,05,CENTRO OESTE,3.393,2.979,3.75,,,,2.193,1.849,2.74,2.969,2.639,3.41,3.132,2.74,3.49,48.526,37.0,70.0,2.261,2.099,2.69
2015-05,2015,05,NORDESTE,3.345,2.799,3.99,,,,2.512,2.09,3.069,2.769,2.419,3.249,2.926,2.629,3.529,45.015,30.0,60.0,2.083,1.59,2.29
2015-05,2015,05,NORTE,3.554,3.149,4.18,,,,2.779,2.379,3.61,3.016,2.699,3.7,3.102,2.7,3.75,51.363,41.0,69.0,2.249,2.0,2.3
2015-05,2015,05,SUDESTE,3.251,2.749,4.519,,,,2.078,1.579,3.15,2.759,2.45,3.297,2.914,2.569,3.499,45.113,29.99,60.0,1.877,1.479,2.889
2015-05,2015,05,SUL,3.238,2.879,3.69,,,,2.248,1.79,3.099,2.746,2.45,3.198,2.902,2.59,3.4,46.338,32.0,65.0,2.228,1.96,3.09
2015-06,2015,06,CENTRO OESTE,3.364,2.888,3.75,,,,2.125,1.759,2.74,2.966,2.59,3.339,3.133,2.849,3.51,48.474,37.0,70.0,2.27,2.099,2.69
2015-06,2015,06,NORDESTE,3.371,2.89,3.98,,,,2.528,2.09,3.069,2.77,2.49,3.159,2.929,2.609,3.429,44.785,30.0,60.0,2.103,1.76,2.499
2015-06,2015,06,NORTE,3.552,3.1,4.18,,,,2.773,2.29,3.61,3.016,2.659,3.7,3.1,2.7,3.75,51.376,40.0,69.0,2.296,2.27,2.3
2015-06,2015,06,SUDESTE,3.248,2.719,4.519,,,,2.05,1.579,3.099,2.758,2.45,3.297,2.913,2.569,3.399,45.146,29.99,60.0,1.897,1.479,2.999
2015-06,2015,06,SUL,3.246,2.839,3.69,,,,2.223,1.89,3.05,2.744,2.49,3.198,2.901,2.649,3.4,46.44,32.0,65.0,2.23,1.399,2.849
2015-07,2015,07,CENTRO OESTE,3.368,2.858,3.9,,,,2.144,1.74,2.74,2.947,2.59,3.4,3.111,2.79,3.49,48.532,37.0,70.0,2.274,1.999,2.69
2015-07,2015,07,NORDESTE,3.37,2.899,3.99,,,,2.53,2.148,3.069,2.773,2.49,3.249,2.927,2.609,3.529,44.771,30.0,56.0,2.142,1.899,2.51
2015-07,2015,07,NORTE,3.547,3.02,4.18,,,,2.765,2.29,3.61,3.02,2.679,3.7,3.104,2.7,3.75,51.493,41.0,69.0,2.29,2.0,2.3
2015-07,2015,07,SUDESTE,3.237,2.719,4.519,,,,2.01,1.479,3.099,2.759,2.45,3.199,2.913,2.469,3.499,45.205,29.99,60.0,1.942,1.479,2.987
2015-07,2015,07,SUL,3.251,2.839,3.731,,,,2.183,1.762,3.05,2.743,2.44,3.198,2.903,2.566,3.4,46.449,32.0,65.0,2.228,1.93,2.849
2015-08,2015,08,CENTRO OESTE,3.391,2.889,3.75,,,,2.139,1.699,2.74,2.94,2.59,3.47,3.105,2.79,3.5,48.569,37.0,70.0,2.272,1.999,2.69
2015-08,2015,08,NORDESTE,3.37,2.949,3.99,,,,2.54,2.148,3.069,2.775,2.528,3.249,2.928,2.609,3.529,44.715,30.0,56.0,2.193,1.899,2.63
2015-08,2015,08,NORTE,3.55,3.02,4.18,,,,2.761,2.29,3.61,3.022,2.659,3.7,3.102,2.699,3.75,51.505,41.0,69.0,2.294,2.27,2.3
2015-08,2015,08,SUDESTE,3.229,2.749,4.519,,,,1.983,1.467,3.099,2.761,2.45,3.198,2.914,2.499,3.399,45.325,29.99,65.0,1.991,1.579,2.829
2015-08,2015,08,SUL,3.258,2.889,3.731,,,,2.174,1.79,3.05,2.74,2.499,3.198,2.9,2.57,3.329,46.518,32.0,65.0,2.241,1.93,3.09
2015-09,2015,09,CENTRO OESTE,3.383,2.928,3.69,,,,2.125,1.629,2.74,2.942,2.649,3.45,3.105,2.699,3.55,57.767,40.0,80.0,2.282,1.999,2.799
2015-09,2015,09,NORDESTE,3.356,2.899,3.98,,,,2.528,2.04,2.92,2.777,2.529,3.099,2.926,2.64,3.249,51.075,35.0,68.0,2.264,1.99,2.899
2015-09,2015,09,NORTE,3.51,3.0,4.16,,,,2.755,2.35,3.61,3.007,2.7,3.64,3.099,2.71,3.7,57.073,42.0,75.0,2.3,2.3,2.3
2015-09,2015,09,SUDESTE,3.207,2.749,3.999,,,,2.003,1.39,3.099,2.768,2.48,3.209,2.927,2.599,3.599,52.168,35.0,70.0,2.033,1.599,2.599
2015-09,2015,09,SUL,3.249,2.889,3.829,,,,2.182,1.859,2.899,2.748,2.499,3.099,2.9,2.599,3.199,53.886,37.0,70.0,2.263,1.93,2.919
2015-10,2015,10,CENTRO OESTE,3.562,3.059,3.85,,,,2.348,1.67,3.039,3.061,2.65,3.49,3.227,2.85,3.559,59.496,46.0,80.0,2.325,2.179,2.799
2015-10,2015,10,NORDESTE,3.546,2.979,4.09,,,,2.659,2.25,3.179,2.889,2.58,3.23,3.061,2.659,3.51,51.437,36.0,68.0,2.324,2.022,2.763
2015-10,2015,10,NORTE,3.719,3.25,4.55,,,,2.869,2.4,3.79,3.131,2.74,3.99,3.218,2.81,4.02,58.503,45.0,75.0,2.3,2.3,2.3
2015-10,2015,10,SUDESTE,3.417,2.899,3.999,,,,2.324,1.899,3.399,2.888,2.59,3.299,3.033,2.649,3.599,53.284,38.0,70.0,2.062,1.769,2.599
2015-10,2015,10,SUL,3.458,3.119,3.799,,,,2.445,2.079,3.42,2.853,2.51,3.219,2.998,2.699,3.379,54.59,40.0,70.0,2.285,2.09,2.419
2015-11,2015,11,CENTRO OESTE,3.639,3.159,3.899,,,,2.521,1.89,3.13,3.091,2.77,3.499,3.257,2.89,3.659,59.714,48.0,82.0,2.429,1.999,2.799
2015-11,2015,11,NORDESTE,3.607,3.079,4.299,,,,2.792,2.3,3.56,2.956,2.59,3.489,3.106,2.759,3.799,52.167,35.0,68.0,2.351,1.999,2.699
2015-11,2015,11,NORTE,3.783,3.2,4.8,,,,3.03,2.5,3.8,3.164,2.72,3.98,3.255,2.89,4.02,58.358,44.0,76.0,2.51,2.3,2.65
2015-11,2015,11,SUDESTE,3.536,2.959,4.319,,,,2.551,2.01,3.749,2.928,2.599,3.492,3.073,2.649,3.599,53.509,38.99,70.0,2.078,1.769,2.599
2015-11,2015,11,SUL,3.545,3.12,3.967,,,,2.653,2.259,3.78,2.876,2.499,3.507,3.021,2.59,3.589,54.939,40.0,74.9,2.313,2.099,2.849
2015-12,2015,12,CENTRO OESTE,3.684,3.189,4.1,,,,2.655,2.249,3.27,3.108,2.78,3.59,3.271,2.919,3.72,60.094,45.0,83.0,2.447,2.35,2.799
2015-12,2015,12,NORDESTE,3.697,3.199,4.299,,,,2.903,2.429,3.499,2.992,2.66,3.489,3.133,2.698,3.799,52.097,35.0,65.0,2.395,1.999,2.95
2015-12,2015,12,NORTE,3.792,3.2,4.65,,,,3.147,2.58,3.85,3.194,2.8,3.95,3.276,2.959,4.02,59.44,45.0,76.0,2.65,2.65,2.65
2015-12,2015,12,SUDESTE,3.597,3.079,4.719,,,,2.623,2.13,3.749,2.944,2.489,3.492,3.085,2.649,3.959,52.982,38.0,69.9,2.083,1.599,2.899
2015-12,2015,12,SUL,3.58,3.149,4.05,,,,2.721,2.299,3.78,2.889,2.599,3.399,3.025,2.689,3.589,55.157,39.99,74.9,2.308,1.937,3.09
2016-01,2016,01,CENTRO OESTE,3.761,3.259,4.14,,,,2.764,2.35,3.399,3.151,2.79,3.59,3.327,2.98,3.77,60.051,48.0,83.0,2.428,1.999,2.799
2016-01,2016,01,NORDESTE,3.737,3.24,4.28,,,,2.952,2.488,3.6,3.017,2.689,3.39,3.152,2.78,3.699,51.698,35.0,66.0,2.397,1.999,2.989
2016-01,2016,01,NORTE,3.805,3.37,4.59,,,,3.234,2.81,3.955,3.218,2.8,3.95,3.296,2.969,4.02,59.578,45.0,76.0,2.783,2.65,2.85
2016-01,2016,01,SUDESTE,3.621,3.149,4.799,,,,2.672,2.179,3.799,2.954,2.46,3.492,3.095,2.649,3.599,52.882,38.0,69.9,2.103,1.695,3.0
2016-01,2016,01,SUL,3.679,3.179,4.299,,,,2.795,2.299,3.94,2.899,2.649,3.39,3.039,2.789,3.61,55.267,39.95,74.9,2.36,1.93,3.299
2016-02,2016,02,CENTRO OESTE,3.832,3.219,4.14,,,,2.871,2.499,3.499,3.17,2.81,3.59,3.352,2.98,3.77,59.989,40.0,82.0,2.423,1.99,2.799
2016-02,2016,02,NORDESTE,3.759,3.249,4.25,,,,3.078,2.49,4.1,3.032,2.699,3.399,3.16,2.849,3.699,51.886,35.0,65.0,2.406,1.97,3.06
2016-02,2016,02,NORTE,3.898,3.42,4.59,,,,3.357,2.9,4.1,3.249,2.859,3.9,3.326,2.989,4.02,59.583,45.0,77.0,2.85,2.85,2.85
2016-02,2016,02,SUDESTE,3.648,3.109,4.799,,,,2.759,2.199,3.899,2.964,2.499,3.522,3.102,2.649,3.899,52.814,35.0,69.9,2.101,1.499,3.399
2016-02,2016,02,SUL,3.703,3.179,4.48,,,,2.871,2.379,4.296,2.909,2.649,3.428,3.041,2.789,3.61,55.16,39.95,74.9,2.388,1.93,3.029
2016-03,2016,03,CENTRO OESTE,3.847,3.219,4.17,,,,2.925,2.379,3.569,3.172,2.81,3.82,3.357,2.88,3.77,59.947,40.0,83.0,2.463,1.99,2.99
2016-03,2016,03,NORDESTE,3.782,3.249,4.629,,,,3.184,2.689,3.95,3.038,2.77,3.489,3.163,2.799,3.799,52.119,35.0,68.0,2.397,1.99,2.94
2016-03,2016,03,NORTE,3.915,3.409,4.65,,,,3.436,2.9,4.1,3.256,2.88,3.98,3.334,2.99,4.25,59.341,45.0,76.0,2.85,2.85,4.02
2016-03,2016,03,SUDESTE,3.667,3.19,4.84,,,,2.813,2.259,3.98,2.965,2.499,3.628,3.107,2.649,3.959,52.584,35.0,69.9,2.101,1.789,2.999
2016-03,2016,03,SUL,3.725,3.179,4.4,,,,2.959,2.379,4.296,2.916,2.649,3.43,3.051,2.77,3.65,55.173,39.0,70.0,2.409,1.93,3.09
2016-04,2016,04,CENTRO OESTE,3.802,3.279,4.17,,,,2.876,2.35,3.56,3.172,2.79,3.599,3.355,2.99,3.77,60.403,48.0,83.0,2.391,1.999,2.99
2016-04,2016,04,NORDESTE,3.785,3.33,4.4,,,,3.189,2.659,3.95,3.039,2.69,3.489,3.168,2.82,3.799,52.166,35.0,68.0,2.379,1.99,2.997
2016-04,2016,04,NORTE,3.895,3.47,4.65,,,,3.486,2.99,4.135,3.258,2.859,3.98,3.33,2.9,4.098,58.945,45.0,75.0,2.85,2.85,2.85
2016-04,2016,04,SUDESTE,3.651,3.059,4.89,,,,2.649,1.859,4.059,2.969,2.64,3.628,3.11,2.74,3.759,52.132,35.0,69.9,2.107,1.749,2.899
2016-04,2016,04,SUL,3.724,3.229,4.31,,,,2.904,2.38,4.296,2.911,2.649,3.43,3.047,2.77,3.65,55.18,39.95,70.0,2.427,1.93,3.09
2016-05,2016,05,CENTRO OESTE,3.716,3.199,4.14,,,,2.683,2.099,3.55,3.165,2.759,3.599,3.351,2.949,3.77,60.204,48.0,83.0,2.492,2.199,3.149
2016-05,2016,05,NORDESTE,3.785,3.25,4.4,,,,3.103,2.34,3.799,3.029,2.69,3.489,3.157,2.79,3.799,51.585,35.0,65.9,2.383,1.59,2.997
2016-05,2016,05,NORTE,3.863,3.37,4.65,,,,3.414,2.89,4.135,3.258,2.859,3.98,3.333,2.9,4.25,58.672,45.0,75.0,2.85,2.85,2.85
2016-05,2016,05,SUDESTE,3.599,3.047,4.89,,,,2.347,1.597,3.89,2.967,2.46,3.67,3.11,2.499,3.959,51.876,35.0,69.99,2.084,1.699,3.0
2016-05,2016,05,SUL,3.685,3.12,4.425,,,,2.72,2.17,4.296,2.907,2.539,3.43,3.042,2.69,3.65,55.196,39.9,72.0,2.416,1.89,3.19
2016-06,2016,06,CENTRO OESTE,3.659,3.188,4.19,,,,2.596,2.199,3.49,3.164,2.759,3.59,3.347,2.939,3.776,60.113,45.0,82.0,2.374,2.199,2.599
2016-06,2016,06,NORDESTE,3.751,3.26,4.299,,,,3.035,2.38,3.799,3.02,2.68,3.5,3.156,2.74,3.799,51.169,35.0,66.666,2.334,1.74,2.824
2016-06,2016,06,NORTE,3.823,3.29,4.65,,,,3.351,2.89,4.055,3.255,2.859,3.98,3.334,2.9,4.09,58.528,44.0,75.0,2.85,2.85,2.85
2016-06,2016,06,SUDESTE,3.587,3.049,4.89,,,,2.362,1.749,3.829,2.968,2.64,3.622,3.109,2.749,3.79,51.586,34.0,69.0,2.093,1.699,2.899
2016-06,2016,06,SUL,3.635,3.08,4.29,,,,2.638,2.19,4.069,2.901,2.539,3.43,3.036,2.69,3.65,55.143,38.0,74.9,2.43,1.89,3.03
2016-07,2016,07,CENTRO OESTE,3.634,3.077,4.06,,,,2.592,2.149,3.49,3.164,2.729,3.599,3.34,2.939,3.77,60.043,45.0,82.0,2.399,2.37,2.599
2016-07,2016,07,NORDESTE,3.743,3.19,4.299,,,,3.049,2.38,3.799,3.017,2.68,3.489,3.148,2.73,3.799,50.813,35.0,65.0,2.358,1.799,2.829
2016-07,2016,07,NORTE,3.878,3.289,4.65,,,,3.327,2.89,3.995,3.256,2.839,3.98,3.335,2.9,4.25,58.302,44.0,75.0,2.67,2.55,3.049
2016-07,2016,07,SUDESTE,3.572,3.049,4.89,,,,2.321,1.79,3.829,2.966,2.64,3.622,3.11,2.749,3.799,51.304,34.0,69.9,2.095,1.695,3.0
2016-07,2016,07,SUL,3.626,3.049,4.29,,,,2.608,2.15,3.999,2.897,2.539,3.43,3.036,2.77,3.65,55.118,38.0,74.9,2.414,1.89,3.29
2016-08,2016,08,CENTRO OESTE,3.623,3.088,4.06,,,,2.613,2.17,3.49,3.168,2.729,3.599,3.318,2.939,3.77,59.823,45.0,82.0,2.376,2.199,2.699
2016-08,2016,08,NORDESTE,3.729,3.09,4.39,,,,3.03,2.549,3.699,3.054,2.74,3.489,3.132,2.79,3.799,50.622,33.0,65.0,2.341,1.799,2.8
2016-08,2016,08,NORTE,3.904,3.299,4.65,,,,3.287,2.869,3.995,3.24,2.84,3.98,3.402,2.9,4.25,58.469,44.0,75.0,2.55,2.55,2.55
2016-08,2016,08,SUDESTE,3.586,3.049,4.899,,,,2.373,1.89,3.829,2.954,2.6,3.622,3.106,2.699,3.659,51.235,35.0,69.9,2.068,1.688,2.899
2016-08,2016,08,SUL,3.657,2.999,4.296,,,,2.632,2.15,3.999,2.888,2.53,3.43,3.036,2.69,3.657,54.988,38.0,72.0,2.421,1.95,3.09
2016-09,2016,09,CENTRO OESTE,3.614,3.089,4.3,,,,2.621,2.199,3.1,3.17,2.799,3.599,3.315,2.939,3.89,60.372,45.0,90.0,2.367,2.199,2.699
2016-09,2016,09,NORDESTE,3.688,3.14,4.399,,,,3.012,2.549,3.699,3.048,2.72,3.489,3.129,2.72,3.799,53.292,37.0,75.0,2.308,1.99,2.8
2016-09,2016,09,NORTE,3.904,3.299,4.65,,,,3.303,2.8,3.995,3.244,2.84,3.98,3.405,2.9,4.25,59.749,45.0,80.0,2.75,2.55,2.85
2016-09,2016,09,SUDESTE,3.589,3.01,4.899,,,,2.401,1.89,3.932,2.953,2.61,3.622,3.106,2.699,3.799,53.343,35.0,79.9,2.105,1.699,2.899
2016-09,2016,09,SUL,3.681,3.099,4.299,,,,2.685,2.19,3.999,2.891,2.53,3.43,3.035,2.499,3.657,55.989,38.0,80.0,2.431,1.959,3.099
2016-10,2016,10,CENTRO OESTE,3.628,3.159,4.3,,,,2.732,2.25,3.299,3.174,2.759,3.59,3.317,2.939,3.77,61.548,45.0,90.0,2.387,2.199,2.599
2016-10,2016,10,NORDESTE,3.714,3.199,4.399,,,,3.03,2.59,3.699,3.042,2.75,3.489,3.127,2.77,3.799,53.925,35.0,75.0,2.298,1.99,2.829
2016-10,2016,10,NORTE,3.861,3.35,4.65,,,,3.308,2.79,3.995,3.248,2.839,3.98,3.409,2.9,4.25,61.068,41.0,82.0,2.67,2.55,2.85
2016-10,2016,10,SUDESTE,3.609,3.049,4.899,,,,2.597,1.979,3.899,2.954,2.61,3.622,3.102,2.699,3.79,53.748,35.0,79.9,2.072,1.688,3.015
2016-10,2016,10,SUL,3.686,3.119,4.339,,,,2.831,2.26,4.2,2.892,2.53,3.448,3.033,2.49,3.657,56.908,40.0,80.0,2.416,1.99,3.09
2016-11,2016,11,CENTRO OESTE,3.655,3.169,4.22,,,,2.847,2.299,3.399,3.168,2.769,3.599,3.313,2.939,3.797,62.252,48.0,90.0,2.392,2.199,2.699
2016-11,2016,11,NORDESTE,3.694,3.089,4.35,,,,3.034,2.569,3.699,3.019,2.64,3.489,3.11,2.69,3.799,53.799,35.0,75.0,2.303,1.99,2.999
2016-11,2016,11,NORTE,3.825,3.28,4.65,,,,3.368,2.94,4.03,3.231,2.6,3.98,3.391,2.82,4.25,61.209,45.0,78.0,2.739,2.739,2.739
2016-11,2016,11,SUDESTE,3.638,2.999,4.899,,,,2.753,2.259,3.999,2.942,2.459,3.622,3.094,2.599,3.729,54.168,35.0,74.9,2.106,1.709,2.899
2016-11,2016,11,SUL,3.684,3.149,4.33,,,,2.96,2.49,4.479,2.87,2.477,3.43,3.014,2.67,3.657,57.136,40.0,79.9,2.413,1.94,3.099
2016-12,2016,12,CENTRO OESTE,3.725,3.22,4.28,,,,2.886,2.399,3.499,3.201,2.769,3.699,3.337,2.939,3.88,62.162,45.0,90.0,2.389,2.199,2.699
2016-12,2016,12,NORDESTE,3.758,3.189,4.399,,,,3.066,2.599,3.99,3.051,2.63,3.649,3.138,2.68,3.899,53.603,35.0,70.0,2.319,1.79,2.829
2016-12,2016,12,NORTE,3.91,3.19,4.77,,,,3.43,2.79,4.03,3.279,2.6,4.07,3.437,2.82,4.25,61.345,43.0,78.0,2.85,2.85,3.22
2016-12,2016,12,SUDESTE,3.696,3.099,4.899,,,,2.765,2.299,3.999,2.969,2.459,3.599,3.129,2.599,3.999,54.22,37.0,78.9,2.082,1.749,2.899
2016-12,2016,12,SUL,3.742,3.189,4.439,,,,2.983,2.49,4.479,2.904,2.499,3.88,3.051,2.6,3.677,57.254,35.9,79.9,2.412,1.949,3.099
2017-01,2017,01,CENTRO OESTE,3.794,3.379,4.4,,,,2.964,2.522,3.699,3.28,2.668,3.78,3.42,2.989,3.98,62.062,45.0,95.0,2.39,2.299,2.699
2017-01,2017,01,NORDESTE,3.708,3.139,4.399,,,,3.07,2.579,3.99,3.099,2.73,3.749,3.179,2.749,3.999,53.196,37.99,75.0,2.314,1.79,2.84
2017-01,2017,01,NORTE,3.964,3.469,4.77,,,,3.522,3.1,4.209,3.364,2.8,4.22,3.52,2.95,4.299,61.211,41.0,78.0,2.917,2.85,3.2
2017-01,2017,01,SUDESTE,3.754,3.149,4.949,,,,2.852,2.259,4.05,3.041,2.459,3.65,3.202,2.699,3.899,54.513,37.99,79.9,2.092,1.729,2.899
2017-01,2017,01,SUL,3.773,3.19,4.439,,,,3.06,2.59,4.489,2.971,2.599,3.629,3.115,2.59,3.827,57.17,35.9,75.0,2.412,1.8,2.999
2017-02,2017,02,CENTRO OESTE,3.747,3.319,4.3,,,,2.895,2.479,3.639,3.303,2.668,3.78,3.437,3.079,3.98,61.921,45.0,95.0,2.39,2.299,2.699
2017-02,2017,02,NORDESTE,3.725,3.139,4.399,,,,3.123,2.589,3.84,3.089,2.749,3.749,3.171,2.739,3.999,52.865,36.0,75.0,2.372,1.98,2.97
2017-02,2017,02,NORTE,3.954,3.34,4.77,,,,3.547,3.1,4.299,3.361,2.8,4.22,3.51,2.909,4.26,61.29,41.0,78.0,2.85,2.85,2.85
2017-02,2017,02,SUDESTE,3.738,3.09,4.799,,,,2.822,2.239,4.05,3.051,2.577,3.65,3.207,2.739,3.896,54.564,38.0,75.0,2.19,1.749,3.05
2017-02,2017,02,SUL,3.755,3.17,4.439,,,,3.053,2.45,4.489,2.977,2.55,3.599,3.114,2.69,3.699,56.73,35.9,75.0,2.393,1.799,3.099
2017-03,2017,03,CENTRO OESTE,3.666,3.39,4.3,,,,2.822,2.31,3.66,3.276,2.868,3.76,3.404,2.98,3.89,62.129,45.0,93.0,2.391,2.299,2.699
2017-03,2017,03,NORDESTE,3.672,3.079,4.399,,,,3.097,2.29,3.799,3.046,2.57,3.749,3.129,2.589,3.999,52.856,35.0,70.0,2.384,1.98,2.97
2017-03,2017,03,NORTE,3.872,3.199,4.77,,,,3.502,2.99,4.299,3.29,2.53,4.22,3.442,2.799,4.26,61.62,41.0,85.0,2.9,2.85,2.95
2017-03,2017,03,SUDESTE,3.668,3.099,4.999,,,,2.658,1.999,4.05,3.004,2.459,3.69,3.155,2.699,3.899,54.861,35.0,78.9,2.222,1.789,3.05
2017-03,2017,03,SUL,3.691,3.19,4.43,,,,2.919,2.39,4.429,2.92,2.55,3.599,3.059,2.65,3.79,56.84,38.9,75.0,2.371,1.849,3.099
2017-04,2017,04,CENTRO OESTE,3.639,3.299,4.3,,,,2.767,2.299,3.579,3.241,2.799,3.689,3.373,2.899,3.8,62.98,45.0,93.0,2.399,2.299,2.699
2017-04,2017,04,NORDESTE,3.632,2.999,4.298,,,,3.062,2.628,3.798,3.001,2.59,3.649,3.08,2.589,3.899,54.958,35.0,75.0,2.379,1.99,2.97
2017-04,2017,04,NORTE,3.892,3.409,4.7,,,,3.439,2.99,4.09,3.239,2.699,4.22,3.394,2.75,4.26,63.587,45.0,85.0,2.917,2.85,2.95
2017-04,2017,04,SUDESTE,3.604,2.99,4.999,,,,2.536,1.899,3.999,2.975,2.499,3.699,3.125,2.69,3.879,56.313,39.0,79.0,2.22,1.789,2.999
2017-04,2017,04,SUL,3.616,3.14,4.43,,,,2.817,2.37,4.299,2.887,2.48,3.459,3.027,2.59,3.698,57.635,39.99,80.0,2.359,1.79,3.099
